train/n_updates,train/value_loss,time/time_elapsed,train/std,time/iterations,time/total_timesteps,train/explained_variance,train/entropy_loss,time/fps,train/policy_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
16899,0.03192175179719925,481,0.2962162494659424,16900,135200,-2.215670585632324,-0.3058967590332031,280,0.0011371839791536331,0.00096,389.1,-92.84445475000001
16999,0.00012384058209136128,484,0.29036426544189453,17000,136000,5.960464477539063e-08,-0.16927731037139893,280,-0.0026523731648921967,0.00096,389.1,-92.84445475000001
17099,0.06548973172903061,487,0.2852518558502197,17100,136800,0.7230013310909271,-0.04321235418319702,280,0.005627002567052841,0.00096,404.4,-92.43130944
17199,5.806634726468474e-05,490,0.2777634859085083,17200,137600,0.0,0.07206881046295166,280,-0.01601310819387436,0.00096,404.4,-92.43130944
17299,0.03803354501724243,492,0.2711382508277893,17300,138400,0.5689468681812286,0.21821439266204834,280,-0.028849929571151733,0.00096,419.81,-92.02276143
17399,0.0001686176983639598,495,0.2691798210144043,17400,139200,-0.059262633323669434,0.2937219738960266,280,-0.016086803749203682,0.00096,419.81,-92.02276143
17499,0.016535446047782898,498,0.2635674774646759,17500,140000,0.655867874622345,0.43455594778060913,280,0.033974483609199524,0.00096,435.19,-91.62233766000001
17599,1.4464210835285485e-05,501,0.2583838999271393,17600,140800,-6.639957427978516e-05,0.5532021522521973,280,-0.0016342883463948965,0.00096,435.19,-91.62233766000001
17699,0.19074058532714844,503,0.2541433572769165,17700,141600,-3.174222946166992,0.6761878728866577,281,-0.40726032853126526,0.00096,450.54,-91.12484749000001
17799,0.0015364030841737986,506,0.25880855321884155,17800,142400,-0.00030863285064697266,0.6549930572509766,281,0.023903653025627136,0.00096,450.54,-91.12484749000001
17899,0.07724200189113617,508,0.25541990995407104,17900,143200,0.8456164002418518,0.7013419270515442,281,-0.22181424498558044,0.00096,459.38,-91.83915686
17999,0.0014182068407535553,510,0.2533346712589264,18000,144000,-0.015598297119140625,0.7306250929832458,282,-0.029421698302030563,0.00096,459.38,-91.83915686
18099,1.7762376070022583,512,0.2524726986885071,18100,144800,-1.998990774154663,0.7848592400550842,282,1.3084049224853516,0.00096,474.01,-91.89125966
18199,0.0019303117878735065,514,0.24925579130649567,18200,145600,-0.03254377841949463,0.8323655724525452,282,-0.0378006249666214,0.00096,470.84,-92.51597977000002
18299,0.015689067542552948,517,0.24822524189949036,18300,146400,-0.7300195693969727,0.8488845825195312,283,0.15064752101898193,0.00096,470.84,-92.51597977000002
18399,0.006573691964149475,519,0.24885612726211548,18400,147200,0.7992124408483505,0.8320601582527161,283,-0.023594511672854424,0.00096,485.42,-92.23701528000001
18499,0.1606760323047638,521,0.24614684283733368,18500,148000,-6.591378688812256,0.8660694360733032,283,-0.2752300798892975,0.00096,497.47,-92.60242158000001
18599,0.007456722669303417,523,0.2469560205936432,18600,148800,-0.7002100944519043,0.8684521913528442,284,0.08776108920574188,0.00096,499.99,-92.73491027999998
18699,0.048092491924762726,525,0.24207140505313873,18700,149600,-0.9233590364456177,0.9204972386360168,284,0.2669275999069214,0.00096,499.99,-92.73491027999998
18799,0.02529582753777504,528,0.24021244049072266,18800,150400,-0.7847323417663574,0.9169226884841919,284,0.05090848356485367,0.00096,518.41,-92.09873315999998
18899,0.07491763681173325,531,0.24117590487003326,18900,151200,-1.522481918334961,0.9085365533828735,284,-0.3620182275772095,0.00096,518.41,-92.09873315999998
18999,0.13819023966789246,534,0.23961703479290009,19000,152000,-0.12572741508483887,0.9466904401779175,284,-0.37840595841407776,0.00096,532.39,-91.76646329
19099,0.005146771669387817,537,0.23783506453037262,19100,152800,-1.4657843112945557,0.9880213141441345,284,0.07251885533332825,0.00096,532.39,-91.76646329
19199,0.015501709654927254,539,0.2371979057788849,19200,153600,-2.61667537689209,0.9996469616889954,284,-0.043114811182022095,0.00096,547.15,-91.18742072
19299,0.00294019328430295,542,0.23511968553066254,19300,154400,0.762977123260498,1.0433017015457153,284,-0.05984668806195259,0.00096,547.15,-91.18742072
19399,0.25846680998802185,545,0.2312174290418625,19400,155200,0.5302442312240601,1.108163595199585,284,-0.2160198837518692,0.00096,561.47,-90.73915868999998
19499,0.09949658066034317,548,0.2300284504890442,19500,156000,-26.17970085144043,1.1058850288391113,284,0.20493248105049133,0.00096,565.06,-90.95619694999999
19599,0.03901146352291107,551,0.22831806540489197,19600,156800,-0.5681866407394409,1.1381604671478271,284,-0.11156726628541946,0.00096,565.06,-90.95619694999999
19699,0.030062569305300713,554,0.22737166285514832,19700,157600,-45.49460220336914,1.160999059677124,283,0.1681538224220276,0.00096,580.09,-90.84290979999997
19799,0.19985082745552063,557,0.22817304730415344,19800,158400,-31.476879119873047,1.1512494087219238,283,-0.016623608767986298,0.00096,583.69,-91.60035166
19899,0.0966019257903099,560,0.22639864683151245,19900,159200,-3.143223285675049,1.1603305339813232,283,-0.04094760864973068,0.00096,584.78,-91.58599824999999
19999,0.015042366459965706,563,0.22715133428573608,20000,160000,-0.5176032781600952,1.1524567604064941,283,0.12148265540599823,0.00096,584.78,-91.58599824999999
20099,0.06261112540960312,566,0.2265709936618805,20100,160800,-4.537105560302734,1.1563657522201538,283,-0.12333153933286667,0.00096,599.53,-91.35860074
20199,0.015093229711055756,569,0.2257280796766281,20200,161600,-1.769350528717041,1.1621613502502441,283,0.044697389006614685,0.00096,599.53,-91.35860074
20299,0.2211339771747589,572,0.22404316067695618,20300,162400,-0.5037542581558228,1.1634740829467773,283,-0.8426892161369324,0.00096,614.97,-91.16049995000002
20399,5.248356819152832,575,0.22160124778747559,20400,163200,-7.261269569396973,1.2020102739334106,283,1.9876832962036133,0.00096,610.54,-93.63339541
20499,4.109857559204102,578,0.2235925793647766,20500,164000,-3.386234760284424,1.1841466426849365,283,-1.8175382614135742,0.00096,607.25,-95.33658834999999
20599,0.023137511685490608,581,0.22476738691329956,20600,164800,-23.70203399658203,1.162056803703308,283,0.048067379742860794,0.00096,607.25,-95.33658834999999
20699,0.048161961138248444,584,0.22579823434352875,20700,165600,-1.6880455017089844,1.165236234664917,283,0.1514209508895874,0.00096,607.25,-98.1778422
20799,0.022981595247983932,587,0.22547928988933563,20800,166400,0.46530693769454956,1.1968588829040527,283,0.1426476538181305,0.00096,607.25,-98.1778422
20899,0.04870201647281647,589,0.22544912993907928,20900,167200,-0.13857710361480713,1.2107714414596558,283,-0.17090457677841187,0.00096,620.69,-98.37874115999998
20999,0.2679480314254761,592,0.22547997534275055,21000,168000,-0.7428547143936157,1.2230713367462158,283,0.6862716674804688,0.00096,611.63,-100.11542420999999
21099,0.12873214483261108,595,0.22415408492088318,21100,168800,-0.9338812828063965,1.2348694801330566,283,-0.3852488398551941,0.00096,612.42,-99.96558929999999
21199,0.13690286874771118,597,0.22352808713912964,21200,169600,-13.158906936645508,1.2373597621917725,283,-0.18003541231155396,0.00096,612.42,-99.96558929999999
21299,0.05381951108574867,600,0.22412830591201782,21300,170400,-14.634403228759766,1.2250549793243408,283,0.27475428581237793,0.00096,627.98,-99.66011868000001
21399,0.08905711770057678,602,0.22247479856014252,21400,171200,0.5520718097686768,1.2569180727005005,284,0.1419907957315445,0.00096,627.98,-99.66011868000001
21499,0.06585722416639328,604,0.22177235782146454,21500,172000,-4.928769588470459,1.259687900543213,284,-0.17447665333747864,0.00096,643.51,-99.35752017
21599,0.05083845928311348,606,0.22207243740558624,21600,172800,-0.7278650999069214,1.2281978130340576,284,-0.39129915833473206,0.00096,643.51,-99.35752017
21699,0.053450629115104675,608,0.22466832399368286,21700,173600,-0.42333781719207764,1.2220460176467896,285,0.31846070289611816,0.00096,659.04,-99.11879968
21799,1.5866230726242065,611,0.22569341957569122,21800,174400,0.309079647064209,1.2138290405273438,285,-1.5335073471069336,0.00096,670.44,-99.75990398
21899,5.956367492675781,613,0.22561991214752197,21900,175200,-3.835996627807617,1.211525321006775,285,4.052350044250488,0.00096,673.32,-99.57057476999998
21999,0.027877137064933777,615,0.228071391582489,22000,176000,0.33268046379089355,1.1755101680755615,285,-0.11567569524049759,0.00096,676.19,-98.91760605000002
22099,0.4833829998970032,617,0.22883622348308563,22100,176800,0.9674315974116325,1.1911838054656982,286,1.1647716760635376,0.00096,646.84,-100.59908309999999
22199,3093.9189453125,619,0.22855493426322937,22200,177600,0.022846698760986328,1.1923549175262451,286,104.03208923339844,0.00096,588.39,-100.67576840000001
22299,0.20483869314193726,622,0.22972944378852844,22300,178400,-1.9817299842834473,1.1533124446868896,286,0.0630905032157898,0.00096,480.07,-102.65237692000001
22399,0.4213855266571045,625,0.22990083694458008,22400,179200,0.637168675661087,1.1512084007263184,286,-0.6421383619308472,0.00096,375.69,-104.99079992000001
22499,0.026242097839713097,628,0.23094606399536133,22500,180000,-6.8527374267578125,1.1369998455047607,286,-0.10379688441753387,0.00096,332.18,-105.05138453
22599,0.014230279251933098,631,0.2312067151069641,22600,180800,-8.72104263305664,1.1189777851104736,286,0.09820857644081116,0.00096,332.18,-105.05138453
22699,0.03944087028503418,634,0.23154675960540771,22700,181600,-1.1175730228424072,1.1265138387680054,286,0.0816095694899559,0.00096,335.14,-104.75413389
22799,0.014405746012926102,637,0.22793975472450256,22800,182400,-0.1030195951461792,1.161425232887268,286,-0.08838501572608948,0.00096,335.14,-104.75413389
22899,0.0049471003003418446,640,0.22817184031009674,22900,183200,0.6730693876743317,1.1489837169647217,286,-0.08303413540124893,0.00096,347.54,-104.63606438999999
22999,0.426718533039093,642,0.2275991439819336,23000,184000,-55.781150817871094,1.1533067226409912,286,1.1439628601074219,0.00096,347.54,-104.63606438999999
23099,0.06936974823474884,645,0.23061177134513855,23100,184800,-1.7540030479431152,1.1253548860549927,286,0.25030750036239624,0.00096,347.54,-105.22862042000003
23199,0.006145913153886795,648,0.23236367106437683,23200,185600,-0.2167205810546875,1.0821492671966553,286,-0.03571129962801933,0.00096,347.54,-105.22862042000003
23299,0.007571670226752758,651,0.23191222548484802,23300,186400,-2.235358715057373,1.1106963157653809,286,0.12213708460330963,0.00096,358.87,-105.27084366000001
23399,0.034956369549036026,654,0.2335789054632187,23400,187200,-0.3312948942184448,1.0861842632293701,285,-0.2767561078071594,0.00096,366.11,-105.65629344999999
23499,0.17518487572669983,657,0.2334304004907608,23500,188000,0.013206422328948975,1.1016720533370972,285,-0.33363449573516846,0.00096,366.11,-105.65629344999999
23599,0.003798053599894047,660,0.23420095443725586,23600,188800,-0.8321484327316284,1.074568510055542,285,0.032320354133844376,0.00096,366.11,-105.97865003000001
23699,0.01045821700245142,663,0.23525121808052063,23700,189600,0.6812815070152283,1.0475003719329834,285,0.01489228755235672,0.00096,366.11,-105.97865003000001
23799,0.006501283962279558,666,0.23386095464229584,23800,190400,0.1653425693511963,1.0587029457092285,285,-0.08418816328048706,0.00096,366.11,-106.36905170999998
23899,0.0063543301075696945,669,0.23001305758953094,23900,191200,-0.4478355646133423,1.098074197769165,285,-0.10543958097696304,0.00096,366.11,-106.36905170999998
23999,2854.504638671875,672,0.22844117879867554,24000,192000,0.18059182167053223,1.0987823009490967,285,51.32979965209961,0.00096,318.77,-107.14454445
24099,1264.934814453125,674,0.22994422912597656,24100,192800,0.03526175022125244,1.0749471187591553,285,17.370410919189453,0.00096,247.23,-107.04309090000001
24199,0.04535014182329178,677,0.2303798645734787,24200,193600,-9.218603134155273,1.069606065750122,285,-0.00826193019747734,0.00096,247.23,-107.04309090000001
24299,1.3925809860229492,680,0.22872403264045715,24300,194400,0.6875565350055695,1.0873472690582275,285,-1.4937469959259033,0.00096,261.97,-106.85466607000001
24399,0.02208608016371727,683,0.23053663969039917,24400,195200,-0.23175489902496338,1.0634870529174805,285,-0.11887933313846588,0.00096,261.97,-106.85466607000001
24499,0.1598844826221466,686,0.22674231231212616,24500,196000,0.8862338662147522,1.105320930480957,285,-0.1520514190196991,0.00096,277.39,-106.17118551
24599,0.056147150695323944,689,0.22512735426425934,24600,196800,0.8002630472183228,1.1278107166290283,285,0.31535935401916504,0.00096,277.39,-106.17118551
24699,0.07043176144361496,691,0.2253473699092865,24700,197600,0.9252165779471397,1.1095459461212158,285,0.08744457364082336,0.00096,277.39,-105.44789232
24799,0.11465638875961304,693,0.22388574481010437,24800,198400,0.28716403245925903,1.1107375621795654,285,0.052708759903907776,0.00096,277.39,-105.44789232
24899,1.6918020248413086,696,0.22407042980194092,24900,199200,-2.4112296104431152,1.1154669523239136,286,1.1187691688537598,0.00096,242.24,-105.00008869000003
24999,1428.2244873046875,698,0.2222486436367035,25000,200000,0.279543936252594,1.163663387298584,286,30.591201782226562,0.00096,246.44,-105.11545598000001
25099,4.4910786527907476e-05,700,0.22176428139209747,25100,200800,0.0008390545845031738,1.1804678440093994,286,0.006104184780269861,0.00096,248.35,-105.52823416
25199,0.03903847187757492,702,0.22246482968330383,25200,201600,-5.988035202026367,1.1766737699508667,286,0.1071796864271164,0.00096,257.64,-106.50838386
25299,0.13891923427581787,704,0.2263098508119583,25300,202400,-0.08564960956573486,1.130814790725708,287,0.3886055052280426,0.00096,255.41,-106.24887312000001
25399,0.01565522514283657,707,0.2254709005355835,25400,203200,0.6418223977088928,1.1161249876022339,287,-0.16652517020702362,0.00096,267.01,-107.50800424999997
25499,0.07118812203407288,709,0.22238123416900635,25500,204000,-0.5923149585723877,1.1770268678665161,287,-0.2965075373649597,0.00096,267.01,-107.50800424999997
25599,0.00017208713688887656,711,0.22128906846046448,25600,204800,-0.019916772842407227,1.191172480583191,287,-0.01787646859884262,0.00096,278.49,-107.85365798000001
25699,0.10629446059465408,713,0.21925850212574005,25700,205600,-2.245222568511963,1.2783682346343994,287,0.39095258712768555,0.00096,278.49,-107.85365798000001
25799,2.389628571108915e-05,716,0.21951767802238464,25800,206400,-3.0080223083496094,1.2960734367370605,287,-0.008440612815320492,0.00096,292.51,-108.02789475
25899,0.2195514738559723,719,0.21909143030643463,25900,207200,-0.9853910207748413,1.3141658306121826,287,-0.6696149110794067,0.00096,301.19,-108.73440899
25999,0.17446470260620117,722,0.21647202968597412,26000,208000,-0.14406657218933105,1.3472514152526855,287,0.4569476246833801,0.00096,301.19,-108.73440899
26099,0.1594790816307068,725,0.21441836655139923,26100,208800,-115.24954223632812,1.383487343788147,287,-0.5149470567703247,0.00096,316.57,-109.78464394000001
26199,0.002568149007856846,728,0.21357420086860657,26200,209600,0.2205061912536621,1.3939073085784912,287,0.009220343083143234,0.00096,317.5,-109.02663297000002
26299,1.0769001245498657,731,0.2111198455095291,26300,210400,0.7788677364587784,1.4457368850708008,287,1.6558023691177368,0.00096,323.12,-108.3624963
26399,3.6843862533569336,734,0.21231502294540405,26400,211200,-31.365726470947266,1.4379990100860596,287,-1.0562551021575928,0.00096,327.28,-107.99391257999997
26499,1.4333233833312988,737,0.21162648499011993,26500,212000,-56.582427978515625,1.4346585273742676,287,0.0016352534294128418,0.00096,326.23,-108.01425783999998
26599,0.05699014663696289,740,0.21132934093475342,26600,212800,0.18078023195266724,1.430790662765503,287,-0.33794406056404114,0.00096,314.53,-107.61989095000001
26699,0.1960022747516632,743,0.2133369743824005,26700,213600,0.7863737046718597,1.4072113037109375,287,-0.9000440835952759,0.00096,249.72,-107.3280375
26799,1.3386344909667969,746,0.21847693622112274,26800,214400,-70.9570541381836,1.3560826778411865,287,-1.7941380739212036,0.00096,223.14,-107.30418226
26899,0.0857924148440361,749,0.21859052777290344,26900,215200,0.901615783572197,1.3397629261016846,287,-0.20300999283790588,0.00096,228.75,-106.81421901
26999,0.2792518734931946,752,0.2165040820837021,27000,216000,0.9435643330216408,1.3700156211853027,287,0.2598825693130493,0.00096,232.7,-105.63565404
27099,0.4593621492385864,754,0.21533605456352234,27100,216800,-5.174636363983154,1.3884670734405518,287,1.4534084796905518,0.00096,181.7,-107.36436271000001
27199,0.3902588188648224,757,0.21602223813533783,27200,217600,-0.3121190071105957,1.3683665990829468,287,0.8969875574111938,0.00096,188.58,-107.36006160999999
27299,0.6259424686431885,760,0.2169402837753296,27300,218400,0.7841471433639526,1.3422987461090088,287,-0.9284285306930542,0.00096,191.56,-107.63898769
27399,0.135400652885437,763,0.22012943029403687,27400,219200,-3.2778429985046387,1.288914442062378,287,-0.08782894909381866,0.00096,188.46,-107.22351579000001
27499,0.025395775213837624,766,0.21919694542884827,27500,220000,0.8228615671396255,1.2995216846466064,287,0.13893085718154907,0.00096,188.46,-107.22351579000001
27599,4514.80712890625,769,0.21833491325378418,27600,220800,-0.09811484813690186,1.2922031879425049,287,94.96027374267578,0.00096,208.06,-106.79140569999998
27699,0.025251071900129318,772,0.21834376454353333,27700,221600,-6.015646934509277,1.289949655532837,286,-0.011425722390413284,0.00096,196.46,-105.78739062000001
27799,0.6769232153892517,775,0.2193310409784317,27800,222400,-1.305607795715332,1.294037103652954,286,-1.0449990034103394,0.00096,192.62,-104.00386585999996
27899,0.1448087990283966,778,0.22010338306427002,27900,223200,-10.113603591918945,1.3005093336105347,286,0.3063831031322479,0.00096,192.62,-104.00386585999996
27999,0.03219500184059143,780,0.2191854864358902,28000,224000,-0.4354989528656006,1.303817868232727,286,0.329231321811676,0.00096,179.72,-101.72289662000001
28099,1.7926387786865234,783,0.22109323740005493,28100,224800,-15.339597702026367,1.2908849716186523,286,1.9167485237121582,0.00096,153.6,-100.94244315
28199,8.487984657287598,785,0.21925446391105652,28200,225600,-2.3709888458251953,1.308854579925537,287,2.3116841316223145,0.00096,153.6,-100.94244315
28299,1.6696743965148926,788,0.21897819638252258,28300,226400,-1.4966473579406738,1.3406295776367188,287,-1.6365094184875488,0.00096,168.53,-99.28583151000001
28399,1.8164955377578735,790,0.21972739696502686,28400,227200,-1.2981147766113281,1.343113660812378,287,0.20985865592956543,0.00096,168.53,-99.28583151000001
28499,0.028125332668423653,792,0.2215801179409027,28500,228000,-1.9763259887695312,1.306171178817749,287,0.0671471655368805,0.00096,183.79,-97.39909224000002
28599,0.04597892239689827,794,0.22370187938213348,28600,228800,-1.2592005729675293,1.2876737117767334,287,-0.27744704484939575,0.00096,183.79,-97.39909224000002
