rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/exploration_rate,time/total_timesteps,time/fps,rollout/ep_rew_mean,train/n_updates,train/learning_rate,train/loss
451.28,1283,1164,0.05,466317,363,67.53846139,116554,0.0001,0.6647478342056274
438.18,1287,1168,0.05,467802,363,68.24949455999999,116925,0.0001,0.6789044737815857
424.27,1292,1172,0.05,469440,363,66.58609134000001,117334,0.0001,0.38559120893478394
408.98,1297,1176,0.05,471230,363,66.23382332999999,117782,0.0001,4.415599822998047
411.03,1304,1180,0.05,473563,363,67.33789632,118365,0.0001,0.13364702463150024
414.66,1307,1184,0.05,474974,363,70.55365504000001,118718,0.0001,0.3915364742279053
416.1,1313,1188,0.05,477157,363,64.96665254,119264,0.0001,0.24121195077896118
419.56,1318,1192,0.05,478881,363,67.09089789,119695,0.0001,2.732177972793579
423.08,1324,1196,0.05,481069,363,68.99449428000001,120242,0.0001,1.6761958599090576
440.09,1332,1200,0.05,483971,363,68.66091754,120967,0.0001,0.9874211549758911
450.8,1339,1204,0.05,486489,363,70.78245409999998,121597,0.0001,0.7475537061691284
458.0,1345,1208,0.05,488593,363,80.27637055000001,122123,0.0001,0.1627468764781952
458.23,1348,1212,0.05,490233,363,77.82953391000001,122533,0.0001,1.8977943658828735
465.97,1353,1216,0.05,492465,363,78.04660340000001,123091,0.0001,0.2688879668712616
466.22,1357,1220,0.05,494335,364,80.23288077000001,123558,0.0001,0.5740550756454468
473.47,1365,1224,0.05,497112,364,80.28396042,124252,0.0001,0.5156143307685852
485.24,1369,1228,0.05,499188,364,82.47150599000001,124771,0.0001,0.5811342000961304
